name_th,name_en,price,category,image,desc_th
"Chocolate Chip Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Chip+Frappe",""
"Kao Lao (Soup without noodles)"," 45",0, noodle ,"https://placehold.co/100x100/8b4513/ffffff?text=Kao+Lao",""
"Green Tea Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Green+Tea+Frappe",""
"Dried Chili Snack"," 15",0, appetizer ,"https://placehold.co/100x100/dc143c/ffffff?text=Snack",""
"Chocolate Chip Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Chip+Frappe",""
"14 Meatballs"," 49",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Matcha Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Coconut",""
"Cappuccino (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Cappuccino",""
"Cocoa Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Cocoa+Coconut",""
"Crispy Mala Chicken"," 45",0, main ,"https://placehold.co/100x100/dc143c/ffffff?text=Mala+Chicken",""
"Mirinda"," 15",0, drink ,"https://placehold.co/100x100/f97316/ffffff?text=Mirinda",""
"5 Meatballs"," 18",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"5 Meatballs"," 18",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Iced Green Tea Honey Lemon"," 35",0, majedo_drink ,"https://placehold.co/100x100/f0e68c/ffffff?text=Iced Green Tea Honey Lemon",""
"Red Halls Candy"," 20",0, appetizer ,"https://placehold.co/100x100/ff0000/ffffff?text=Halls",""
"Latte (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Latte",""
"6 Meatballs"," 20",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Black Lemon"," 33",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon",""
"Mocha Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Mocha",""
"Chocolate Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Choco+Frappe",""
"Lemon Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon+Tea",""
"Pho with Braised Meat"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Espresso (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Espresso",""
"Brownie Cake"," 13",0, dessert ,"https://placehold.co/100x100/8B4513/ffffff?text=Brownie",""
"Pho with Fresh Meat (Medium)"," 55",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"20 Meatballs"," 70",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Strawberry Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/FF6347/ffffff?text=Strawberry",""
"Chocolate Chip Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Chip+Frappe",""
"Rice with Holy Basil Pork"," 45",0, main ,"https://placehold.co/100x100/ef4444/ffffff?text=Krapow",""
"Rice with Holy Basil Seafood"," 45",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Krapow",""
"Espresso (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Espresso",""
"Cocoa Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Cocoa+Coconut",""
"Green Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Green+Tea",""
"Small Snack"," 5",0, appetizer ,"https://placehold.co/100x100/d2b48c/ffffff?text=Snack",""
"Black Orange (Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Orange",""
"Blanched Fresh Meat"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Hot+Pot",""
"Rice with Omelette"," 40",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Omelette",""
"Strawberry Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/FF6347/ffffff?text=Strawberry",""
"Tawan Snack (Sunflower Seed Snack)"," 15",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Tawan",""
"Hojicha Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/8B4513/ffffff?text=Hojicha+Frappe",""
"Sting"," 15",0, drink ,"https://placehold.co/100x100/f97316/ffffff?text=Sting",""
"Americano (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Americano",""
"Vietnamese Noodle Roll Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Kuay+Jap",""
"Tawan Snack (Sunflower Seed Snack)"," 15",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Tawan",""
"Brownie Cake"," 13",0, dessert ,"https://placehold.co/100x100/8B4513/ffffff?text=Brownie",""
"Rice with Minced Pork Omelette"," 45",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Omelette",""
"Iced Cocoa Thai Tea"," 35",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Cocoa+Thai+Tea",""
"Latte Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Latte+Frappe",""
"Hojicha Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/8B4513/ffffff?text=Hojicha+Frappe",""
"Blanched Fresh Meat"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Hot+Pot",""
"Holy Basil with Seafood & Beef"," 45",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Krapow",""
"Strawberry Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/FF6347/ffffff?text=Strawberry",""
"Instant Noodles with Meatballs"," 45",0, noodle ,"https://placehold.co/100x100/ff6347/ffffff?text=Wai+Wai",""
"Rice with Holy Basil Seafood"," 45",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Krapow",""
"Rice with Crispy Chicken"," 45",0, main ,"https://placehold.co/100x100/d2b48c/ffffff?text=Chicken",""
"Mocha Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Mocha",""
"Drunken Stir-fry with Pork"," 50",0, main ,"https://placehold.co/100x100/ef4444/ffffff?text=Stir-fry",""
"Cappuccino (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Cappuccino",""
"Tawan Snack (Sunflower Seed Snack)"," 15",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Tawan",""
"Pho with Braised Meat"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Thai Tea Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea+Coconut",""
"Green Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Green+Tea",""
"Instant Noodles with Meatballs"," 45",0, noodle ,"https://placehold.co/100x100/ff6347/ffffff?text=Wai+Wai",""
"Green Tea Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Green+Tea+Frappe",""
"Suki (Hot Pot)"," 50",0, noodle ,"https://placehold.co/100x100/ff4500/ffffff?text=Suki",""
"Seafood Fried Rice"," 45",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Fried+Rice",""
"Macchiato Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Mac+Frappe",""
"Pork Fried Rice"," 45",0, main ,"https://placehold.co/100x100/f59e0b/ffffff?text=Fried+Rice",""
"Vietnamese Noodle Roll Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Kuay+Jap",""
"Matcha Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Frappe",""
"Lemon Soda"," 30",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon+Soda",""
"Medium Pho"," 50",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Small Tiger Head (M-150)"," 5",0, drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Water",""
"Iced Cocoa Thai Tea"," 35",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Cocoa+Thai+Tea",""
"Iced Green Tea Honey Lemon"," 35",0, majedo_drink ,"https://placehold.co/100x100/f0e68c/ffffff?text=Iced Green Tea Honey Lemon",""
"Black Lemon"," 33",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon",""
"Matcha Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Frappe",""
"Blanched Beef Shank"," 50",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Boiled",""
"Rice with Holy Basil Pork (Special)"," 50",0, main ,"https://placehold.co/100x100/ef4444/ffffff?text=Krapow",""
"Matcha Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Coconut",""
"Cappuccino Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Cap+Frappe",""
"Cappuccino Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Cap+Frappe",""
"Pho with Braised Meat"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Iced Cocoa Mint"," 35",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Cocoa+Mint",""
"Instant Noodles (Wai Wai Brand)"," 45",0, noodle ,"https://placehold.co/100x100/ff6347/ffffff?text=Wai+Wai",""
"Cocoa Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Cocoa+Coconut",""
"Lay's Chips"," 18",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Lay",""
"Fried Egg"," 5",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Egg",""
"Hojicha Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/8B4513/ffffff?text=Hojicha+Frappe",""
"Lao Rice Porridge/Noodle Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Khao+Piak",""
"3 Meatballs"," 10",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"20 Meatballs"," 70",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Sting"," 15",0, drink ,"https://placehold.co/100x100/f97316/ffffff?text=Sting",""
"Crispy Brownie"," Cookies",0,000 "," appetizer ","https://placehold.co/100x100/8B4513/ffffff?text=Snack"
"Seafood Pho"," 45",0, noodle ,"https://placehold.co/100x100/00bfff/ffffff?text=Seafood+Pho",""
"Drunken Stir-fry with Seafood"," 60",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Stir-fry",""
"Dried Chili Snack"," 15",0, appetizer ,"https://placehold.co/100x100/dc143c/ffffff?text=Snack",""
"Bubble Tea"," 5",0, drink ,"https://placehold.co/100x100/a16207/ffffff?text=Bubble+Tea",""
"Black Honey (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/000000/ffffff?text=Black+Honey",""
"Sting"," 15",0, drink ,"https://placehold.co/100x100/f97316/ffffff?text=Sting",""
"Caramel Milk (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/DAA520/ffffff?text=Caramel+Milk",""
"Lay's Chips"," 18",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Lay",""
"Extra Pho Noodles"," 10",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Noodles",""
"Thai Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea",""
"10 Meatballs"," 35",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"6 Meatballs"," 20",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Macchiato (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Macchiato",""
"Rice with Crispy Chicken"," 45",0, main ,"https://placehold.co/100x100/d2b48c/ffffff?text=Chicken",""
"Rice with Minced Pork Omelette"," 45",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Omelette",""
"Pho with Fresh Meat (Regular)"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Macchiato Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Mac+Frappe",""
"Green Tea Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Green+Tea+Frappe",""
"Latte Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Latte+Frappe",""
"Lay's Chips"," 18",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Lay",""
"20 Meatballs"," 70",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Drunken Stir-fry with Pork"," 50",0, main ,"https://placehold.co/100x100/ef4444/ffffff?text=Stir-fry",""
"Latte Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Latte+Frappe",""
"Espresso Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Esp+Frappe",""
"Pho with Fresh Meat (Medium)"," 55",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Cappuccino Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Cap+Frappe",""
"Black Honey (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/000000/ffffff?text=Black+Honey",""
"Rice with Holy Basil Seafood"," 45",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Krapow",""
"Cocoa (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Cocoa",""
"Rice with Holy Basil Pork"," 45",0, main ,"https://placehold.co/100x100/ef4444/ffffff?text=Krapow",""
"Drunken Stir-fry with Seafood"," 60",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Stir-fry",""
"Rice with Korean Crispy Chicken"," 45",0, main ,"https://placehold.co/100x100/dc143c/ffffff?text=Korean+Chicken",""
"Suki (Hot Pot)"," 50",0, noodle ,"https://placehold.co/100x100/ff4500/ffffff?text=Suki",""
"Hojicha (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/8B4513/ffffff?text=Hojicha",""
"Medium Pho"," 50",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"6 Meatballs"," 20",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Cappuccino (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Cappuccino",""
"Lemon Soda"," 30",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon+Soda",""
"Combination Pho"," 55",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"3 Meatballs"," 10",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Fried Egg"," 5",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Egg",""
"3 Meatballs"," 10",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Blanched Beef Shank"," 50",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Boiled",""
"Americano (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Americano",""
"Medium Tiger Head (M-150)"," 8",0, drink ,"https://placehold.co/100x100/a16207/ffffff?text=Water",""
"Hojicha (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/8B4513/ffffff?text=Hojicha",""
"Instant Noodles with Meatballs"," 45",0, noodle ,"https://placehold.co/100x100/ff6347/ffffff?text=Wai+Wai",""
"Green Tea Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Green+Tea+Frappe",""
"Matcha Latte (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha",""
"Vietnamese Noodle Roll Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Kuay+Jap",""
"Croissant"," 37",0, majedo_drink ,"https://placehold.co/100x100/d2b48c/ffffff?text=Croissant",""
"Lemon Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon+Tea",""
"Iced Cocoa Thai Tea"," 35",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Cocoa+Thai+Tea",""
"Blanched Fresh Meat"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Hot+Pot",""
"Lay's Chips"," 18",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Lay",""
"Thai Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea",""
"Caramel Milk (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/DAA520/ffffff?text=Caramel+Milk",""
"Blueberry Coconut Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/4682B4/ffffff?text=Blueberry",""
"Rice with Holy Basil Pork"," 45",0, main ,"https://placehold.co/100x100/ef4444/ffffff?text=Krapow",""
"Milk (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/f0e68c/ffffff?text=Milk",""
"Thai Tea Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea+Coconut",""
"Special Vietnamese Noodle Roll Soup"," 60",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Kuay+Jap",""
"Americano (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Americano",""
"Medium Pho"," 50",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Cappuccino Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Cap+Frappe",""
"Black Orange (Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Orange",""
"10 Meatballs"," 35",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Rice with Minced Pork Omelette"," 45",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Omelette",""
"Espresso Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Esp+Frappe",""
"Rice with Omelette"," 40",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Omelette",""
"Suki (Hot Pot)"," 50",0, noodle ,"https://placehold.co/100x100/ff4500/ffffff?text=Suki",""
"Espresso Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Esp+Frappe",""
"Matcha Latte (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha",""
"Milk (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/f0e68c/ffffff?text=Milk",""
"Sting"," 15",0, drink ,"https://placehold.co/100x100/f97316/ffffff?text=Sting",""
"Bubble Tea"," 5",0, drink ,"https://placehold.co/100x100/a16207/ffffff?text=Bubble+Tea",""
"3 Meatballs"," 10",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Drunken Stir-fry"," 60",0, main ,"https://placehold.co/100x100/deb887/ffffff?text=Pad+Kee+Mao",""
"Macchiato (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Macchiato",""
"Kao Lao (Soup without noodles)"," 45",0, noodle ,"https://placehold.co/100x100/8b4513/ffffff?text=Kao+Lao",""
"Blueberry Coconut Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/4682B4/ffffff?text=Blueberry",""
"Chocolate Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Choco+Frappe",""
"Lemon Soda"," 30",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon+Soda",""
"Macchiato (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Macchiato",""
"Matcha Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Coconut",""
"Thai Tea Frappe"," 35",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea+Frappe",""
"Matcha Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Coconut",""
"Lao Rice Porridge/Noodle Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Khao+Piak",""
"Mirinda"," 15",0, drink ,"https://placehold.co/100x100/f97316/ffffff?text=Mirinda",""
"Homie brand snacks/biscuits"," 12",0, appetizer ,"https://placehold.co/100x100/d2b48c/ffffff?text=Homie",""
"Thai Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea",""
"Green Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Green+Tea",""
"Small Tiger Head (M-150)"," 5",0, drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Water",""
"Drunken Stir-fry with Pork"," 50",0, main ,"https://placehold.co/100x100/ef4444/ffffff?text=Stir-fry",""
"Milk (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/f0e68c/ffffff?text=Milk",""
"Matcha Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Frappe",""
"Thai Tea Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea+Coconut",""
"Espresso Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Esp+Frappe",""
"Hojicha (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/8B4513/ffffff?text=Hojicha",""
"Instant Noodles (Wai Wai Brand)"," 45",0, noodle ,"https://placehold.co/100x100/ff6347/ffffff?text=Wai+Wai",""
"Stir-fried Vegetables over Rice"," 45",0, main ,"https://placehold.co/100x100/22c55e/ffffff?text=Veggies",""
"Cocoa (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Cocoa",""
"Pepsi"," 15",0, drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Pepsi",""
"Pho with Fresh Meat (Medium)"," 55",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Matcha Frappe"," 40",0, majedo_drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Matcha+Frappe",""
"Instant Noodles with Meatballs"," 45",0, noodle ,"https://placehold.co/100x100/ff6347/ffffff?text=Wai+Wai",""
"Black Honey (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/000000/ffffff?text=Black+Honey",""
"Tawan Snack (Sunflower Seed Snack)"," 15",0, appetizer ,"https://placehold.co/100x100/ffd700/000000?text=Tawan",""
"Pho (Special"," Large)",0,000 "," noodle ","https://placehold.co/100x100/a16207/ffffff?text=Pho"
"Combination Pho"," 55",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Extra Pho Noodles"," 10",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Noodles",""
"Thai Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea",""
"Iced Lemon Green Tea"," 30",0, majedo_drink ,"https://placehold.co/100x100/d2b48c/ffffff?text=Iced Lemon Green Tea",""
"Kao Lao (Soup without noodles)"," 45",0, noodle ,"https://placehold.co/100x100/8b4513/ffffff?text=Kao+Lao",""
"10 Meatballs"," 35",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Meatballs",""
"Holy Basil with Seafood & Beef"," 45",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Krapow",""
"Fried Egg"," 5",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Egg",""
"Brownie Cake"," 13",0, dessert ,"https://placehold.co/100x100/8B4513/ffffff?text=Brownie",""
"Rice with Crispy Chicken"," 45",0, main ,"https://placehold.co/100x100/d2b48c/ffffff?text=Chicken",""
"Black Orange (Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Orange",""
"Chocolate Chip Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Chip+Frappe",""
"Chocolate Chip Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/7b3f00/ffffff?text=Chip+Frappe",""
"Croissant"," 37",0, majedo_drink ,"https://placehold.co/100x100/d2b48c/ffffff?text=Croissant",""
"Espresso (Hot/Iced)"," 33",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Espresso",""
"Small Tiger Head (M-150)"," 5",0, drink ,"https://placehold.co/100x100/22c55e/ffffff?text=Water",""
"Thai Tea Coconut"," 40",0, majedo_drink ,"https://placehold.co/100x100/f97316/ffffff?text=Thai+Tea+Coconut",""
"Seafood Fried Rice"," 45",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Fried+Rice",""
"Lao Rice Porridge/Noodle Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Khao+Piak",""
"Hojicha (Hot/Iced)"," 35",0, majedo_drink ,"https://placehold.co/100x100/8B4513/ffffff?text=Hojicha",""
"Rice with Omelette"," 40",0, main ,"https://placehold.co/100x100/eab308/ffffff?text=Omelette",""
"Drunken Stir-fry with Seafood"," 60",0, main ,"https://placehold.co/100x100/00bfff/ffffff?text=Stir-fry",""
"Pho with Braised Meat"," 45",0, noodle ,"https://placehold.co/100x100/a16207/ffffff?text=Pho",""
"Vietnamese Noodle Roll Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Kuay+Jap",""
"Pho (Special"," Large)",0,000 "," noodle ","https://placehold.co/100x100/a16207/ffffff?text=Pho"
"Mocha Frappe"," 38",0, majedo_drink ,"https://placehold.co/100x100/6f4e37/ffffff?text=Mocha+Frappe",""
"Small Snack"," 5",0, appetizer ,"https://placehold.co/100x100/d2b48c/ffffff?text=Snack",""
"Blanched Beef Shank mixed with Pork Sausage"," 50",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Boiled",""
"Iced Lemon Green Tea"," 30",0, majedo_drink ,"https://placehold.co/100x100/d2b48c/ffffff?text=Iced Lemon Green Tea",""
"Lemon Tea (Hot/Iced)"," 30",0, majedo_drink ,"https://placehold.co/100x100/eab308/ffffff?text=Lemon+Tea",""
"Vietnamese Noodle Roll Soup"," 45",0, noodle ,"https://placehold.co/100x100/deb887/ffffff?text=Kuay+Jap",""
"Blanched Beef Shank mixed with Pork Sausage"," 50",0, others ,"https://placehold.co/100x100/a16207/ffffff?text=Boiled",""
